Image1,Image2,Label
student_18\20250419_105345.jpg,student_18\4.jpg,1
student_16\17.jpg,student_9\54.jpg,0
student_16\1.jpg,student_16\6.jpg,1
student_8\24.jpg,student_8\39.jpg,1
student_10\10.jpg,student_6\4.png,0
student_7\14.jpg,student_7\8.png,1
student_8\19.jpg,student_8\7.png,1
student_6\4.png,student_5\5.png,0
student_14\4.jpg,student_15\21.jpg,0
student_9\35.jpg,student_9\51.jpg,1
student_17\20.jpg,student_17\7.jpg,1
student_7\8.png,student_10\21.jpg,0
student_7\16.jpg,student_14\17.jpg,0
student_8\1.png,student_18\18.jpg,0
student_15\20.jpg,student_17\12.jpg,0
student_9\18.jpg,student_9\5.png,1
student_14\22.jpg,student_18\25.jpg,0
student_8\18.jpg,student_8\42.jpg,1
student_18\20250419_105349.jpg,student_18\20250419_105351.jpg,1
student_18\20250419_104950.jpg,student_18\20250419_105228.jpg,1
student_17\23.jpg,student_17\4.jpg,1
student_14\22.jpg,student_8\20.jpg,0
student_15\8.jpg,student_7\57.jpg,0
student_8\13.jpg,student_8\23.jpg,1
student_18\20250419_104942.jpg,student_18\20250419_105256.jpg,1
student_6\3.png,student_10\9.jpg,0
student_10\10.jpg,student_10\15.jpg,1
student_6\4.png,student_15\8.jpg,0
student_18\18.jpg,student_18\20250419_105154.jpg,1
student_7\40.jpg,student_7\43.jpg,1
student_6\5.png,student_14\21.jpg,0
student_17\26.jpg,student_10\3.jpg,0
student_9\2.png,student_9\48.jpg,1
student_18\20250419_104954.jpg,student_18\20250419_105208.jpg,1
student_18\20250419_104938.jpg,student_18\8.jpg,1
student_15\4.jpg,student_18\2.jpg,0
student_9\40.jpg,student_10\14.jpg,0
student_7\1.png,student_7\12.jpg,1
student_8\31.jpg,student_9\37.jpg,0
student_9\20.jpg,student_9\6.png,1
student_16\5.jpg,student_5\4.png,0
student_8\15.jpg,student_8\38.jpg,1
student_15\6.jpg,student_18\23.jpg,0
student_8\12.jpg,student_14\8.jpg,0
student_18\20250419_104934.jpg,student_18\20250419_104954.jpg,1
student_10\1.jpg,student_10\9.jpg,1
student_16\8.jpg,student_9\7.png,0
student_6\1.png,student_18\21.jpg,0
student_6\5.png,student_17\20.jpg,0
student_9\13.jpg,student_9\6.png,1
student_18\20250419_105119.jpg,student_18\20250419_105213.jpg,1
student_16\5.jpg,student_10\24.jpg,0
student_15\12.jpg,student_15\15.jpg,1
student_18\20250419_104954.jpg,student_18\20250419_105331.jpg,1
student_10\1.jpg,student_6\3.png,0
student_8\33.jpg,student_16\3.jpg,0
student_9\19.jpg,student_9\51.jpg,1
student_8\41.jpg,student_10\2.jpg,0
student_7\31.jpg,student_7\41.jpg,1
student_16\11.jpg,student_8\13.jpg,0
student_16\16.jpg,student_8\19.jpg,0
student_18\26.jpg,student_7\36.jpg,0
student_6\9.png,student_18\16.jpg,0
student_8\10.png,student_8\37.jpg,1
student_18\18.jpg,student_18\20250419_104954.jpg,1
student_10\5.jpg,student_6\5.png,0
student_10\11.jpg,student_18\3.jpg,0
student_6\6.png,student_6\8.png,1
student_7\26.jpg,student_7\36.jpg,1
student_17\12.jpg,student_17\15.jpg,1
student_8\12.jpg,student_8\4.png,1
student_7\34.jpg,student_7\43.jpg,1
student_18\20250419_105213.jpg,student_5\1.png,0
student_7\11.jpg,student_7\48.jpg,1
student_18\23.jpg,student_16\12.jpg,0
student_15\1.jpg,student_9\10.png,0
student_15\15.jpg,student_15\23.jpg,1
student_18\20250419_104950.jpg,student_18\20250419_105435.jpg,1
student_9\23.jpg,student_9\48.jpg,1
student_7\2.png,student_7\28.jpg,1
student_8\32.jpg,student_8\39.jpg,1
student_18\20250419_105158.jpg,student_18\20250419_105254.jpg,1
student_16\6.jpg,student_5\1.png,0
student_8\17.jpg,student_8\24.jpg,1
student_15\15.jpg,student_15\9.jpg,1
student_14\14.jpg,student_8\8.png,0
student_9\5.png,student_9\7.png,1
student_18\20250419_104934.jpg,student_18\20250419_105235.jpg,1
student_7\16.jpg,student_7\25.jpg,1
student_18\11.jpg,student_18\20250419_105341.jpg,1
student_8\17.jpg,student_8\27.jpg,1
student_8\18.jpg,student_7\25.jpg,0
student_8\1.png,student_8\38.jpg,1
student_6\7.png,student_7\5.png,0
student_15\25.jpg,student_10\18.jpg,0
student_18\12.jpg,student_18\20.jpg,1
student_15\14.jpg,student_8\11.jpg,0
student_18\20250419_105158.jpg,student_9\53.jpg,0
student_14\10.jpg,student_14\13.jpg,1
student_17\5.jpg,student_7\36.jpg,0
student_8\38.jpg,student_8\7.png,1
student_10\23.jpg,student_17\21.jpg,0
student_8\13.jpg,student_15\15.jpg,0
student_8\5.png,student_17\7.jpg,0
student_18\20250419_104938.jpg,student_18\20250419_105158.jpg,1
student_7\53.jpg,student_7\9.png,1
student_15\9.jpg,student_6\10.png,0
student_18\23.jpg,student_16\16.jpg,0
student_14\6.jpg,student_14\9.jpg,1
student_17\14.jpg,student_17\4.jpg,1
student_9\15.jpg,student_5\2.png,0
student_7\19.jpg,student_7\50.jpg,1
student_18\20250419_105310.jpg,student_18\26.jpg,1
student_7\34.jpg,student_7\38.jpg,1
student_8\14.jpg,student_8\8.png,1
student_8\12.jpg,student_8\22.jpg,1
student_9\37.jpg,student_9\44.jpg,1
student_18\20250419_104954.jpg,student_15\17.jpg,0
student_18\20250419_105200.jpg,student_18\23.jpg,1
student_7\20.jpg,student_10\20.jpg,0
student_8\4.png,student_8\9.png,1
student_8\31.jpg,student_8\32.jpg,1
student_18\17.jpg,student_18\28.jpg,1
student_14\3.jpg,student_18\20250419_105345.jpg,0
student_18\1.jpg,student_18\20250419_105351.jpg,1
student_14\10.jpg,student_14\11.jpg,1
student_17\1.jpg,student_18\20250419_104938.jpg,0
student_10\6.jpg,student_15\22.jpg,0
student_15\7.jpg,student_7\9.png,0
student_14\4.jpg,student_15\21.jpg,0
student_5\1.png,student_10\8.jpg,0
student_7\16.jpg,student_7\24.jpg,1
student_9\29.jpg,student_10\24.jpg,0
student_18\12.jpg,student_18\20250419_105351.jpg,1
student_10\12.jpg,student_17\12.jpg,0
student_15\16.jpg,student_9\14.jpg,0
student_5\10.png,student_7\22.jpg,0
student_18\12.jpg,student_18\16.jpg,1
student_7\31.jpg,student_7\8.png,1
student_5\4.png,student_16\14.jpg,0
student_8\32.jpg,student_8\7.png,1
student_7\22.jpg,student_7\23.jpg,1
student_18\10.jpg,student_6\2.png,0
student_8\26.jpg,student_8\42.jpg,1
student_6\2.png,student_10\19.jpg,0
student_14\20.jpg,student_18\19.jpg,0
student_17\18.jpg,student_15\10.jpg,0
student_14\16.jpg,student_9\15.jpg,0
student_18\17.jpg,student_15\15.jpg,0
student_15\10.jpg,student_15\4.jpg,1
student_7\5.png,student_7\56.jpg,1
student_9\18.jpg,student_14\10.jpg,0
student_18\20250419_105154.jpg,student_5\4.png,0
student_8\6.png,student_16\4.jpg,0
student_10\21.jpg,student_5\1.png,0
student_8\13.jpg,student_8\8.png,1
student_18\20250419_105226.jpg,student_18\20250419_105228.jpg,1
student_5\6.png,student_14\22.jpg,0
student_7\28.jpg,student_7\43.jpg,1
student_10\19.jpg,student_10\25.jpg,1
student_9\26.jpg,student_9\38.jpg,1
student_8\1.png,student_8\21.jpg,1
student_10\5.jpg,student_16\11.jpg,0
student_18\18.jpg,student_18\21.jpg,1
student_7\14.jpg,student_7\50.jpg,1
student_8\13.jpg,student_17\11.jpg,0
student_15\1.jpg,student_10\9.jpg,0
student_18\1.jpg,student_15\21.jpg,0
student_7\10.png,student_6\8.png,0
student_7\45.jpg,student_7\54.jpg,1
student_17\23.jpg,student_6\1.png,0
student_9\36.jpg,student_9\5.png,1
student_9\4.png,student_9\49.jpg,1
student_9\43.jpg,student_17\11.jpg,0
student_17\19.jpg,student_17\5.jpg,1
student_9\48.jpg,student_9\54.jpg,1
student_8\3.png,student_8\33.jpg,1
student_18\11.jpg,student_18\8.jpg,1
student_18\25.jpg,student_9\39.jpg,0
student_15\7.jpg,student_16\10.jpg,0
student_6\9.png,student_7\14.jpg,0
student_7\39.jpg,student_7\48.jpg,1
student_14\15.jpg,student_16\7.jpg,0
student_6\4.png,student_10\25.jpg,0
student_9\21.jpg,student_9\5.png,1
student_8\23.jpg,student_5\10.png,0
student_15\14.jpg,student_8\5.png,0
student_8\1.png,student_6\3.png,0
student_18\16.jpg,student_6\1.png,0
student_5\7.png,student_6\3.png,0
student_10\7.jpg,student_14\24.jpg,0
student_18\13.jpg,student_10\24.jpg,0
student_17\1.jpg,student_17\23.jpg,1
student_7\28.jpg,student_7\50.jpg,1
student_18\2.jpg,student_18\20250419_105345.jpg,1
student_5\2.png,student_5\3.png,1
student_8\17.jpg,student_8\38.jpg,1
student_10\19.jpg,student_5\10.png,0
student_9\42.jpg,student_8\18.jpg,0
student_18\20250419_105134.jpg,student_5\7.png,0
student_14\19.jpg,student_14\8.jpg,1
student_15\18.jpg,student_15\25.jpg,1
student_14\8.jpg,student_8\3.png,0
student_17\1.jpg,student_9\36.jpg,0
student_18\1.jpg,student_18\26.jpg,1
student_9\30.jpg,student_14\18.jpg,0
student_18\20250419_105131.jpg,student_9\3.png,0
student_15\23.jpg,student_17\3.jpg,0
student_10\13.jpg,student_18\20250419_105351.jpg,0
student_7\19.jpg,student_15\4.jpg,0
student_14\18.jpg,student_14\23.jpg,1
student_9\17.jpg,student_9\21.jpg,1
student_18\12.jpg,student_18\20250419_105154.jpg,1
student_16\7.jpg,student_9\43.jpg,0
student_8\29.jpg,student_15\19.jpg,0
student_7\11.jpg,student_15\12.jpg,0
student_9\39.jpg,student_9\54.jpg,1
student_18\4.jpg,student_18\8.jpg,1
student_18\20250419_105134.jpg,student_16\8.jpg,0
student_7\19.jpg,student_6\3.png,0
student_10\11.jpg,student_15\24.jpg,0
student_9\41.jpg,student_9\8.png,1
student_7\2.png,student_7\40.jpg,1
student_17\11.jpg,student_8\13.jpg,0
student_18\25.jpg,student_18\6.jpg,1
student_15\16.jpg,student_17\11.jpg,0
student_9\21.jpg,student_9\36.jpg,1
student_6\8.png,student_15\5.jpg,0
student_6\10.png,student_14\6.jpg,0
student_18\20250419_105301.jpg,student_15\8.jpg,0
student_8\14.jpg,student_8\6.png,1
student_9\2.png,student_9\5.png,1
student_18\14.jpg,student_18\20250419_105226.jpg,1
student_16\13.jpg,student_10\2.jpg,0
student_17\18.jpg,student_9\53.jpg,0
student_15\24.jpg,student_14\13.jpg,0
student_15\22.jpg,student_6\5.png,0
student_7\46.jpg,student_16\11.jpg,0
student_18\11.jpg,student_18\20250419_105205.jpg,1
student_18\20250419_105213.jpg,student_18\20250419_105301.jpg,1
student_6\7.png,student_17\10.jpg,0
student_16\2.jpg,student_9\46.jpg,0
student_8\23.jpg,student_8\32.jpg,1
student_7\10.png,student_7\44.jpg,1
student_6\7.png,student_8\21.jpg,0
student_9\31.jpg,student_14\5.jpg,0
student_5\7.png,student_14\7.jpg,0
student_15\22.jpg,student_7\57.jpg,0
student_7\14.jpg,student_7\7.png,1
student_7\30.jpg,student_7\54.jpg,1
student_18\20250419_105301.jpg,student_14\6.jpg,0
student_18\20250419_105213.jpg,student_15\4.jpg,0
student_9\11.jpg,student_9\39.jpg,1
student_16\6.jpg,student_15\24.jpg,0
student_9\10.png,student_9\48.jpg,1
student_8\13.jpg,student_8\18.jpg,1
student_10\7.jpg,student_14\15.jpg,0
student_15\23.jpg,student_15\3.jpg,1
student_5\5.png,student_18\20250419_105331.jpg,0
student_7\18.jpg,student_7\53.jpg,1
student_15\15.jpg,student_15\21.jpg,1
student_6\6.png,student_7\22.jpg,0
student_9\27.jpg,student_9\46.jpg,1
student_17\16.jpg,student_16\15.jpg,0
student_14\13.jpg,student_14\14.jpg,1
student_18\20250419_105256.jpg,student_18\25.jpg,1
student_16\14.jpg,student_14\4.jpg,0
student_9\11.jpg,student_9\37.jpg,1
student_18\20.jpg,student_18\20250419_105131.jpg,1
student_9\16.jpg,student_9\50.jpg,1
student_14\18.jpg,student_14\20.jpg,1
student_14\23.jpg,student_16\16.jpg,0
student_14\18.jpg,student_18\20250419_105134.jpg,0
student_7\38.jpg,student_7\55.jpg,1
student_16\3.jpg,student_18\25.jpg,0
student_7\48.jpg,student_17\19.jpg,0
student_16\13.jpg,student_9\43.jpg,0
student_9\13.jpg,student_10\20.jpg,0
student_18\6.jpg,student_14\13.jpg,0
student_18\7.jpg,student_9\43.jpg,0
student_8\20.jpg,student_8\24.jpg,1
student_7\15.jpg,student_6\5.png,0
student_9\47.jpg,student_16\4.jpg,0
student_18\16.jpg,student_18\20250419_105134.jpg,1
student_18\21.jpg,student_18\8.jpg,1
student_8\1.png,student_14\24.jpg,0
student_7\32.jpg,student_7\6.png,1
student_14\11.jpg,student_6\3.png,0
student_18\20250419_104934.jpg,student_18\5.jpg,1
student_5\2.png,student_14\22.jpg,0
student_7\20.jpg,student_14\10.jpg,0
student_8\28.jpg,student_8\36.jpg,1
student_15\22.jpg,student_17\14.jpg,0
student_18\20250419_104938.jpg,student_7\4.png,0
student_7\14.jpg,student_7\2.png,1
student_9\35.jpg,student_9\53.jpg,1
student_15\17.jpg,student_8\21.jpg,0
student_15\9.jpg,student_14\7.jpg,0
student_5\9.png,student_7\29.jpg,0
student_8\29.jpg,student_8\6.png,1
student_14\20.jpg,student_16\13.jpg,0
student_9\20.jpg,student_7\10.png,0
student_7\36.jpg,student_14\9.jpg,0
student_5\8.png,student_7\57.jpg,0
student_18\20250419_105341.jpg,student_18\26.jpg,1
student_15\24.jpg,student_14\24.jpg,0
student_16\11.jpg,student_5\9.png,0
student_6\2.png,student_8\40.jpg,0
student_14\10.jpg,student_6\9.png,0
student_18\16.jpg,student_18\20250419_104942.jpg,1
student_9\47.jpg,student_6\10.png,0
student_18\20250419_105219.jpg,student_14\12.jpg,0
student_16\11.jpg,student_16\3.jpg,1
student_8\14.jpg,student_8\27.jpg,1
student_5\4.png,student_7\48.jpg,0
student_9\2.png,student_9\41.jpg,1
student_15\18.jpg,student_5\10.png,0
student_18\20250419_105345.jpg,student_18\27.jpg,1
student_8\29.jpg,student_8\33.jpg,1
student_15\14.jpg,student_15\17.jpg,1
student_7\16.jpg,student_10\25.jpg,0
student_17\13.jpg,student_6\6.png,0
student_8\27.jpg,student_8\30.jpg,1
student_7\56.jpg,student_7\6.png,1
student_18\17.jpg,student_18\20250419_105341.jpg,1
student_5\6.png,student_17\17.jpg,0
student_17\4.jpg,student_14\7.jpg,0
student_7\51.jpg,student_7\56.jpg,1
student_16\10.jpg,student_18\24.jpg,0
student_17\10.jpg,student_17\7.jpg,1
student_6\6.png,student_17\5.jpg,0
student_6\6.png,student_9\15.jpg,0
student_9\53.jpg,student_7\54.jpg,0
student_16\6.jpg,student_7\17.jpg,0
student_18\20250419_105249.jpg,student_7\14.jpg,0
student_18\20250419_105219.jpg,student_15\4.jpg,0
student_18\20250419_105208.jpg,student_18\20250419_105233.jpg,1
student_7\17.jpg,student_7\5.png,1
student_8\11.jpg,student_8\21.jpg,1
student_18\1.jpg,student_18\20250419_105424.jpg,1
student_10\2.jpg,student_14\19.jpg,0
student_7\38.jpg,student_18\20250419_105325.jpg,0
student_9\4.png,student_18\20250419_105213.jpg,0
student_14\1.jpg,student_14\9.jpg,1
student_7\37.jpg,student_6\9.png,0
student_18\20250419_105320.jpg,student_18\7.jpg,1
student_18\12.jpg,student_18\20250419_105310.jpg,1
student_9\3.png,student_9\49.jpg,1
student_5\8.png,student_14\4.jpg,0
student_15\1.jpg,student_15\20.jpg,1
student_9\27.jpg,student_9\37.jpg,1
student_18\16.jpg,student_10\16.jpg,0
student_18\20250419_105243.jpg,student_18\20250419_105325.jpg,1
student_9\20.jpg,student_9\38.jpg,1
student_14\21.jpg,student_7\9.png,0
student_5\2.png,student_17\14.jpg,0
student_18\12.jpg,student_18\20250419_104928.jpg,1
student_10\14.jpg,student_16\12.jpg,0
student_9\30.jpg,student_9\4.png,1
student_15\20.jpg,student_15\9.jpg,1
student_9\17.jpg,student_9\36.jpg,1
student_8\10.png,student_8\6.png,1
student_8\5.png,student_16\4.jpg,0
student_7\26.jpg,student_7\35.jpg,1
student_18\20250419_105134.jpg,student_15\17.jpg,0
student_9\45.jpg,student_9\8.png,1
student_17\1.jpg,student_17\3.jpg,1
student_15\16.jpg,student_15\22.jpg,1
student_7\25.jpg,student_7\31.jpg,1
student_14\14.jpg,student_16\9.jpg,0
student_9\21.jpg,student_6\1.png,0
student_7\42.jpg,student_7\58.jpg,1
student_18\15.jpg,student_18\20250419_105205.jpg,1
student_16\10.jpg,student_8\32.jpg,0
student_18\20250419_105226.jpg,student_18\5.jpg,1
student_18\20250419_105219.jpg,student_18\27.jpg,1
student_18\14.jpg,student_18\22.jpg,1
student_18\20250419_104938.jpg,student_18\23.jpg,1
student_18\20250419_105424.jpg,student_18\7.jpg,1
student_16\2.jpg,student_8\31.jpg,0
student_8\33.jpg,student_8\9.png,1
student_18\20250419_104928.jpg,student_15\13.jpg,0
student_14\5.jpg,student_15\19.jpg,0
student_6\1.png,student_17\17.jpg,0
student_8\41.jpg,student_14\15.jpg,0
student_7\37.jpg,student_7\46.jpg,1
student_18\20250419_105226.jpg,student_18\20250419_105310.jpg,1
student_18\20250419_104944.jpg,student_18\9.jpg,1
student_7\23.jpg,student_7\58.jpg,1
student_15\10.jpg,student_7\23.jpg,0
student_7\43.jpg,student_7\53.jpg,1
student_7\14.jpg,student_7\57.jpg,1
student_7\22.jpg,student_7\39.jpg,1
student_18\17.jpg,student_18\21.jpg,1
student_7\57.jpg,student_10\5.jpg,0
student_6\7.png,student_10\23.jpg,0
student_9\15.jpg,student_9\35.jpg,1
student_17\12.jpg,student_8\29.jpg,0
student_14\25.jpg,student_16\3.jpg,0
student_6\2.png,student_14\25.jpg,0
student_15\6.jpg,student_17\6.jpg,0
student_10\4.jpg,student_9\18.jpg,0
student_17\13.jpg,student_17\21.jpg,1
student_8\16.jpg,student_16\3.jpg,0
student_7\40.jpg,student_7\9.png,1
student_16\16.jpg,student_10\10.jpg,0
student_15\11.jpg,student_16\2.jpg,0
student_18\20250419_105200.jpg,student_14\22.jpg,0
student_8\11.jpg,student_16\5.jpg,0
student_14\4.jpg,student_15\5.jpg,0
student_18\10.jpg,student_18\20250419_105249.jpg,1
student_6\2.png,student_18\20250419_105310.jpg,0
student_16\11.jpg,student_18\20250419_105219.jpg,0
student_16\12.jpg,student_16\9.jpg,1
student_9\46.jpg,student_9\51.jpg,1
student_14\15.jpg,student_14\2.jpg,1
student_10\15.jpg,student_15\13.jpg,0
student_8\15.jpg,student_8\40.jpg,1
student_9\26.jpg,student_9\27.jpg,1
student_6\5.png,student_8\2.png,0
student_18\20250419_105134.jpg,student_18\20250419_105331.jpg,1
student_16\14.jpg,student_10\4.jpg,0
student_7\22.jpg,student_7\6.png,1
student_10\3.jpg,student_8\12.jpg,0
student_5\2.png,student_16\10.jpg,0
student_8\17.jpg,student_8\40.jpg,1
student_18\18.jpg,student_18\4.jpg,1
student_9\14.jpg,student_9\24.jpg,1
student_7\28.jpg,student_7\34.jpg,1
student_9\38.jpg,student_9\50.jpg,1
student_10\14.jpg,student_10\3.jpg,1
student_6\1.png,student_17\22.jpg,0
student_8\18.jpg,student_8\28.jpg,1
student_15\24.jpg,student_16\10.jpg,0
student_17\16.jpg,student_5\10.png,0
student_7\39.jpg,student_7\51.jpg,1
student_16\15.jpg,student_18\17.jpg,0
student_17\1.jpg,student_17\24.jpg,1
student_15\18.jpg,student_9\11.jpg,0
student_14\13.jpg,student_16\6.jpg,0
student_15\11.jpg,student_15\23.jpg,1
student_10\16.jpg,student_18\20250419_105249.jpg,0
student_6\1.png,student_7\26.jpg,0
student_15\24.jpg,student_7\53.jpg,0
student_15\16.jpg,student_15\21.jpg,1
student_8\36.jpg,student_7\11.jpg,0
student_18\16.jpg,student_18\9.jpg,1
student_14\6.jpg,student_9\37.jpg,0
student_15\16.jpg,student_9\53.jpg,0
student_8\2.png,student_8\29.jpg,1
student_6\6.png,student_9\8.png,0
student_17\19.jpg,student_17\7.jpg,1
student_14\16.jpg,student_9\49.jpg,0
student_14\13.jpg,student_14\6.jpg,1
student_15\2.jpg,student_15\3.jpg,1
student_8\1.png,student_18\19.jpg,0
student_7\18.jpg,student_7\4.png,1
student_5\1.png,student_6\10.png,0
student_17\10.jpg,student_6\5.png,0
student_18\20250419_104934.jpg,student_18\20250419_105325.jpg,1
student_15\15.jpg,student_15\24.jpg,1
student_15\4.jpg,student_15\5.jpg,1
student_14\4.jpg,student_8\18.jpg,0
student_14\23.jpg,student_6\4.png,0
student_7\33.jpg,student_7\54.jpg,1
student_17\8.jpg,student_14\15.jpg,0
student_18\20250419_105208.jpg,student_14\19.jpg,0
student_10\10.jpg,student_10\2.jpg,1
student_18\20250419_104950.jpg,student_7\12.jpg,0
student_7\34.jpg,student_7\47.jpg,1
student_18\20250419_105205.jpg,student_8\2.png,0
student_15\10.jpg,student_17\25.jpg,0
student_9\41.jpg,student_9\6.png,1
student_8\26.jpg,student_6\9.png,0
student_9\45.jpg,student_9\52.jpg,1
student_10\18.jpg,student_5\8.png,0
student_15\14.jpg,student_7\37.jpg,0
student_14\18.jpg,student_6\6.png,0
student_6\10.png,student_18\22.jpg,0
student_17\12.jpg,student_17\23.jpg,1
student_14\22.jpg,student_10\1.jpg,0
student_8\16.jpg,student_5\3.png,0
student_14\20.jpg,student_15\3.jpg,0
student_5\1.png,student_10\13.jpg,0
student_18\20250419_105310.jpg,student_18\25.jpg,1
student_7\28.jpg,student_7\52.jpg,1
student_8\29.jpg,student_8\8.png,1
student_9\42.jpg,student_15\2.jpg,0
student_14\14.jpg,student_8\10.png,0
student_7\47.jpg,student_7\58.jpg,1
student_18\16.jpg,student_18\20250419_105131.jpg,1
student_10\10.jpg,student_10\5.jpg,1
student_8\35.jpg,student_18\18.jpg,0
student_17\4.jpg,student_6\1.png,0
student_9\16.jpg,student_9\52.jpg,1
student_7\40.jpg,student_17\26.jpg,0
student_14\24.jpg,student_14\9.jpg,1
student_7\14.jpg,student_7\31.jpg,1
student_16\8.jpg,student_14\15.jpg,0
student_5\1.png,student_7\50.jpg,0
student_7\53.jpg,student_7\57.jpg,1
student_18\20250419_105226.jpg,student_18\20250419_105349.jpg,1
student_16\15.jpg,student_16\17.jpg,1
student_10\18.jpg,student_10\8.jpg,1
student_7\20.jpg,student_7\7.png,1
student_8\40.jpg,student_8\42.jpg,1
student_18\20250419_104942.jpg,student_18\20250419_105233.jpg,1
student_8\18.jpg,student_15\10.jpg,0
student_8\12.jpg,student_8\15.jpg,1
student_9\20.jpg,student_7\6.png,0
student_18\11.jpg,student_18\12.jpg,1
student_16\16.jpg,student_18\22.jpg,0
student_8\15.jpg,student_8\43.jpg,1
student_18\27.jpg,student_18\5.jpg,1
student_10\22.jpg,student_8\42.jpg,0
student_15\21.jpg,student_5\9.png,0
student_18\16.jpg,student_18\20250419_105213.jpg,1
student_18\13.jpg,student_18\26.jpg,1
student_17\21.jpg,student_7\29.jpg,0
student_15\9.jpg,student_7\55.jpg,0
student_10\14.jpg,student_5\8.png,0
student_7\16.jpg,student_7\4.png,1
student_15\9.jpg,student_10\15.jpg,0
student_7\31.jpg,student_6\9.png,0
student_18\20250419_105301.jpg,student_9\1.png,0
student_8\32.jpg,student_7\24.jpg,0
student_8\13.jpg,student_8\41.jpg,1
student_6\9.png,student_10\7.jpg,0
student_18\20250419_105235.jpg,student_18\20250419_105325.jpg,1
student_9\18.jpg,student_9\44.jpg,1
student_9\13.jpg,student_9\8.png,1
student_9\28.jpg,student_9\54.jpg,1
student_9\44.jpg,student_14\7.jpg,0
student_15\1.jpg,student_15\5.jpg,1
student_18\18.jpg,student_18\20250419_104950.jpg,1
student_18\20250419_105256.jpg,student_8\10.png,0
student_7\23.jpg,student_7\6.png,1
student_15\22.jpg,student_10\3.jpg,0
student_9\6.png,student_16\9.jpg,0
student_16\5.jpg,student_10\11.jpg,0
student_15\3.jpg,student_8\14.jpg,0
student_9\13.jpg,student_9\54.jpg,1
student_18\19.jpg,student_18\7.jpg,1
student_17\14.jpg,student_17\20.jpg,1
student_7\33.jpg,student_14\17.jpg,0
student_15\1.jpg,student_15\7.jpg,1
student_16\9.jpg,student_18\25.jpg,0
student_8\29.jpg,student_17\16.jpg,0
student_16\4.jpg,student_8\22.jpg,0
student_7\37.jpg,student_7\4.png,1
student_17\20.jpg,student_17\3.jpg,1
student_18\20250419_105134.jpg,student_18\3.jpg,1
student_9\46.jpg,student_9\54.jpg,1
student_9\16.jpg,student_9\22.jpg,1
student_8\1.png,student_8\10.png,1
student_5\5.png,student_10\17.jpg,0
student_7\24.jpg,student_17\23.jpg,0
student_18\20250419_104944.jpg,student_5\5.png,0
student_9\37.jpg,student_9\48.jpg,1
student_18\22.jpg,student_8\8.png,0
student_10\23.jpg,student_8\26.jpg,0
student_8\23.jpg,student_8\5.png,1
student_7\1.png,student_7\44.jpg,1
student_14\21.jpg,student_6\9.png,0
student_18\20250419_105134.jpg,student_18\20250419_105219.jpg,1
student_17\24.jpg,student_10\3.jpg,0
student_14\19.jpg,student_14\23.jpg,1
student_8\31.jpg,student_8\40.jpg,1
student_9\47.jpg,student_9\52.jpg,1
student_5\7.png,student_5\9.png,1
student_8\42.jpg,student_9\18.jpg,0
student_10\19.jpg,student_10\2.jpg,1
student_7\2.png,student_15\8.jpg,0
student_6\4.png,student_8\17.jpg,0
student_6\2.png,student_14\24.jpg,0
student_17\16.jpg,student_17\24.jpg,1
student_6\10.png,student_10\21.jpg,0
student_14\14.jpg,student_14\3.jpg,1
student_5\8.png,student_7\56.jpg,0
student_9\24.jpg,student_7\8.png,0
student_14\2.jpg,student_10\19.jpg,0
student_7\48.jpg,student_7\52.jpg,1
student_8\22.jpg,student_8\23.jpg,1
student_7\16.jpg,student_7\19.jpg,1
student_10\21.jpg,student_14\22.jpg,0
student_10\13.jpg,student_17\24.jpg,0
student_9\25.jpg,student_9\5.png,1
student_6\8.png,student_16\6.jpg,0
student_8\3.png,student_6\8.png,0
student_10\8.jpg,student_14\4.jpg,0
student_9\10.png,student_9\18.jpg,1
student_5\5.png,student_17\26.jpg,0
student_18\20250419_104942.jpg,student_18\20250419_104950.jpg,1
student_17\9.jpg,student_18\20250419_105158.jpg,0
student_14\15.jpg,student_14\16.jpg,1
student_6\8.png,student_15\2.jpg,0
student_9\4.png,student_9\52.jpg,1
student_9\42.jpg,student_9\9.png,1
student_9\30.jpg,student_18\20250419_105213.jpg,0
student_16\5.jpg,student_7\33.jpg,0
student_18\20250419_105249.jpg,student_18\6.jpg,1
student_16\9.jpg,student_10\17.jpg,0
student_18\17.jpg,student_6\7.png,0
student_9\16.jpg,student_9\8.png,1
student_10\16.jpg,student_10\18.jpg,1
student_8\19.jpg,student_8\30.jpg,1
student_10\12.jpg,student_10\7.jpg,1
student_7\11.jpg,student_7\50.jpg,1
student_8\34.jpg,student_5\6.png,0
student_8\41.jpg,student_8\6.png,1
student_17\22.jpg,student_15\21.jpg,0
student_5\6.png,student_17\22.jpg,0
student_14\13.jpg,student_14\4.jpg,1
student_8\33.jpg,student_9\39.jpg,0
student_15\22.jpg,student_6\7.png,0
student_18\22.jpg,student_15\2.jpg,0
student_7\38.jpg,student_10\4.jpg,0
student_10\12.jpg,student_6\3.png,0
student_15\24.jpg,student_7\17.jpg,0
student_7\2.png,student_5\1.png,0
student_18\20250419_105200.jpg,student_9\23.jpg,0
student_8\8.png,student_7\51.jpg,0
student_14\18.jpg,student_16\14.jpg,0
student_9\13.jpg,student_9\19.jpg,1
student_10\13.jpg,student_10\7.jpg,1
student_9\28.jpg,student_9\34.jpg,1
student_18\20250419_104954.jpg,student_6\3.png,0
student_17\23.jpg,student_7\7.png,0
